bf_id,osm_id,distance_to_bf_m,is_in_bf,business_year,bf_year
bf_13,5337333821,304.53938494621997,0,2025,2022
bf_13,5555071865,321.41309171118814,0,2025,2022
bf_13,5555071867,290.6018986876416,0,2025,2022
bf_13,5584556321,614.460873364339,0,2025,2022
bf_13,5692244960,980.3324821264337,0,2025,2022
bf_13,5700384087,266.57336191664547,0,2025,2022
bf_13,5700384088,265.0842399369687,0,2025,2022
bf_13,5700384090,261.2620996543422,0,2025,2022
bf_13,5745262598,837.6965419891974,0,2025,2022
bf_13,5760112536,261.29144293426634,0,2025,2022
bf_13,5775958568,796.3354440274471,0,2025,2022
bf_13,5775958589,749.8736522859281,0,2025,2022
bf_13,5792667460,136.52757001221605,0,2025,2022
bf_13,5792798714,457.4378481957528,0,2025,2022
bf_13,5801169654,564.8681856810294,0,2025,2022
bf_13,5814648591,135.81792692289883,0,2025,2022
bf_13,5814648592,135.5651546503921,0,2025,2022
bf_13,5862876019,256.7125423273705,0,2025,2022
bf_13,5935697144,454.8395501605183,0,2025,2022
bf_13,5935697145,451.15633193306485,0,2025,2022
bf_13,5980330135,217.767475373501,0,2025,2022
bf_13,5980330136,234.3389115194575,0,2025,2022
bf_13,5980330139,210.45910295402388,0,2025,2022
bf_13,5980340776,826.6714608570816,0,2025,2022
bf_13,6051104445,709.2582244155651,0,2025,2022
bf_13,6096741833,476.9157122727894,0,2025,2022
bf_13,6288568287,210.52804021087712,0,2025,2022
bf_13,6323877590,597.589707359921,0,2025,2022
bf_13,6342030542,958.0558630360749,0,2025,2022
bf_13,6342067927,616.405895679391,0,2025,2022
bf_13,6342067928,620.7927240970724,0,2025,2022
bf_13,6342177845,301.9048801610483,0,2025,2022
bf_13,6358037585,846.0388133533688,0,2025,2022
bf_13,6411727586,566.7415939941163,0,2025,2022
bf_13,6476792287,556.0223020713341,0,2025,2022
bf_13,6524214550,471.25608066985416,0,2025,2022
bf_13,6742946295,248.03045376837676,0,2025,2022
bf_13,6828629300,58.262105823307266,0,2025,2022
bf_13,6945152319,103.02045611950209,0,2025,2022
bf_13,6970233844,124.59084140045536,0,2025,2022
bf_13,6970233846,104.06315064717101,0,2025,2022
bf_13,6970233848,114.95879563681711,0,2025,2022
bf_13,6970233849,95.36038945316096,0,2025,2022
bf_13,6970233850,89.32427103137047,0,2025,2022
bf_13,6970233857,135.2658590593623,0,2025,2022
bf_13,6974865567,226.48436666829207,0,2025,2022
bf_13,6982972161,846.1287987936707,0,2025,2022
bf_13,7052754845,241.69705799117952,0,2025,2022
bf_13,7089705773,34.846555751815195,0,2025,2022
bf_13,7089705774,11.05581701889721,0,2025,2022
bf_13,7089705775,59.26598460222555,0,2025,2022
bf_13,7285766528,822.3834531063407,0,2025,2022
bf_13,7295116132,482.6374256300735,0,2025,2022
bf_13,7297034882,485.7746601145709,0,2025,2022
bf_13,7297034883,479.94670179322617,0,2025,2022
bf_13,7297042486,521.9695326912042,0,2025,2022
bf_13,7297042487,541.6561376449107,0,2025,2022
bf_13,7297042488,454.5470785119609,0,2025,2022
bf_13,7297042489,468.390454642425,0,2025,2022
bf_13,7297042490,510.0666419540535,0,2025,2022
bf_13,7297124682,604.4331382152386,0,2025,2022
bf_13,7297137605,736.3844268914784,0,2025,2022
bf_13,7402751370,792.2060819826688,0,2025,2022
bf_13,7402794486,763.172346725777,0,2025,2022
bf_13,7402794512,616.084650104601,0,2025,2022
bf_13,7402794513,597.0691830261082,0,2025,2022
bf_13,7406059261,344.6708515462966,0,2025,2022
bf_13,7406059262,353.3922720964517,0,2025,2022
bf_13,7611119330,784.1484263821671,0,2025,2022
bf_13,7699917394,967.5999510871665,0,2025,2022
bf_13,7816517483,851.0570910055206,0,2025,2022
bf_13,7816517796,826.9979786680113,0,2025,2022
bf_13,7816517820,776.7075532662293,0,2025,2022
bf_13,7816517825,667.6297401951296,0,2025,2022
bf_13,7816517826,669.8824220192654,0,2025,2022
bf_13,7816517853,597.9911944484343,0,2025,2022
bf_13,7816517861,544.867528970129,0,2025,2022
bf_13,7816517901,947.8797475773036,0,2025,2022
bf_13,7816517904,599.3732219959489,0,2025,2022
bf_13,7816517906,576.5191511110611,0,2025,2022
bf_13,7959878431,831.7224942921871,0,2025,2022
bf_13,8001542026,98.89240195489803,0,2025,2022
bf_13,8134471346,339.4832878282023,0,2025,2022
bf_13,8228261844,991.8494314014515,0,2025,2022
bf_13,8241330703,793.1567907370064,0,2025,2022
bf_13,8457109837,296.2025020053858,0,2025,2022
bf_13,8457109838,320.46201971623765,0,2025,2022
bf_13,8464009151,644.6360136813769,0,2025,2022
bf_13,8564658212,263.56883895417695,0,2025,2022
bf_13,8618892242,940.5413104815293,0,2025,2022
bf_13,8622137406,434.9460023420726,0,2025,2022
bf_13,8730581459,229.10425545000638,0,2025,2022
bf_13,8737290075,354.19642094788884,0,2025,2022
bf_13,8737290076,352.1477792546382,0,2025,2022
bf_13,8737290098,414.6135338483735,0,2025,2022
bf_13,8737290100,423.01712347869994,0,2025,2022
bf_13,8737290108,439.01021708610824,0,2025,2022
bf_13,8737290109,449.917250829904,0,2025,2022
bf_13,8783512671,646.3851059897023,0,2025,2022
bf_13,8783512683,895.5832285560646,0,2025,2022
bf_13,8783512684,902.3467804547673,0,2025,2022
bf_13,8837021425,588.7494490556461,0,2025,2022
bf_13,8974649648,425.97587769227596,0,2025,2022
bf_13,8989032755,323.30356889504327,0,2025,2022
bf_13,9004995029,453.97628083708156,0,2025,2022
bf_13,9036466058,212.32276674595164,0,2025,2022
bf_13,9179731288,308.8594361802849,0,2025,2022
bf_13,9183010973,667.605937935071,0,2025,2022
bf_13,9183690251,562.776971114248,0,2025,2022
bf_13,9244397191,217.8582257397945,0,2025,2022
bf_13,9244397192,215.89820069043756,0,2025,2022
bf_13,9538796954,564.8574204452221,0,2025,2022
bf_13,9538796961,719.4964182285933,0,2025,2022
bf_13,9538796967,825.8437794557434,0,2025,2022
bf_13,9559335540,791.3100657796512,0,2025,2022
bf_13,9660304133,940.8044483966928,0,2025,2022
bf_13,9665943079,254.4954135779025,0,2025,2022
bf_13,9689564417,664.9202769078049,0,2025,2022
bf_13,9772165193,355.9943931294332,0,2025,2022
bf_13,9804066536,813.9208003097968,0,2025,2022
bf_13,9871798190,824.7036325667499,0,2025,2022
bf_13,9918056919,335.1331507196995,0,2025,2022
bf_13,9922001097,751.6427772019641,0,2025,2022
bf_13,10003136603,951.9210415354353,0,2025,2022
bf_13,10051763316,391.15614587262945,0,2025,2022
bf_13,10051771717,389.8425705923258,0,2025,2022
bf_13,10054839187,561.9973272972237,0,2025,2022
bf_13,10054839194,679.3884891931455,0,2025,2022
bf_13,10054839207,814.7668240489294,0,2025,2022
bf_13,10054839208,813.7843464044978,0,2025,2022
bf_13,10055215524,797.7653941466918,0,2025,2022
bf_13,10143781461,426.08490309146276,0,2025,2022
bf_13,10143781462,433.1876672743177,0,2025,2022
bf_13,10148168956,558.6085329278262,0,2025,2022
bf_13,10148168957,552.6088198660402,0,2025,2022
bf_13,10205425016,714.9303816290959,0,2025,2022
bf_13,10205438218,724.2181239831663,0,2025,2022
bf_13,10205438223,716.3406271276173,0,2025,2022
bf_13,10205438224,693.5910701249285,0,2025,2022
bf_13,10205438226,688.2328790806719,0,2025,2022
bf_13,10205438227,686.4265541857033,0,2025,2022
bf_13,10205438228,705.3396707328727,0,2025,2022
bf_13,10205438229,689.7886425653074,0,2025,2022
bf_13,10205438230,692.8397295971616,0,2025,2022
bf_13,10656342694,435.22149388518835,0,2025,2022
bf_13,10656342695,444.47462213043286,0,2025,2022
bf_13,10671846481,79.29084465131797,0,2025,2022
bf_13,10671846482,61.205920067498916,0,2025,2022
bf_13,10695670420,166.64704629260163,0,2025,2022
bf_13,10719649105,167.7786117526399,0,2025,2022
bf_13,10733530378,364.030312991821,0,2025,2022
bf_13,10733569198,350.4451144584504,0,2025,2022
bf_13,10897161033,538.0046599693668,0,2025,2022
bf_13,10903126072,521.3774485125628,0,2025,2022
bf_13,10903126072,521.3774485125628,0,2025,2022
bf_13,11067951587,247.26244877627153,0,2025,2022
bf_13,11067951588,246.08942412143946,0,2025,2022
bf_13,11084435877,169.49223263474633,0,2025,2022
bf_13,11104754771,440.0055219753908,0,2025,2022
bf_13,11104754772,417.7614795501261,0,2025,2022
bf_13,11104754796,407.2848446976955,0,2025,2022
bf_13,11112183982,515.7431635548944,0,2025,2022
bf_13,11142458540,528.4592727813425,0,2025,2022
bf_13,11161526907,799.9125454875235,0,2025,2022
bf_13,11218567363,164.10862082049314,0,2025,2022
bf_13,11333565107,195.66513635380278,0,2025,2022
bf_13,11334826753,256.75852171483405,0,2025,2022
bf_13,11378503864,975.1972752480654,0,2025,2022
bf_13,11379494248,97.41225719644731,0,2025,2022
bf_13,11474142962,808.2358358901473,0,2025,2022
bf_13,11474142963,768.9327830611081,0,2025,2022
bf_13,11474142964,774.1779577596008,0,2025,2022
bf_13,11474142968,810.209515508248,0,2025,2022
bf_13,11475833419,418.0362811794359,0,2025,2022
bf_13,11494938470,949.3749281549557,0,2025,2022
bf_13,11548060567,331.39755316082324,0,2025,2022
bf_13,11560015565,903.3583150717105,0,2025,2022
bf_13,11560015566,882.3669837725637,0,2025,2022
bf_13,11599884102,739.2775924168792,0,2025,2022
bf_13,11639036053,669.2143132038906,0,2025,2022
bf_13,11639283207,242.69953907387415,0,2025,2022
bf_13,11652581769,620.9259364416748,0,2025,2022
bf_13,11748073137,734.6759435891272,0,2025,2022
bf_13,11758562828,362.70304083703985,0,2025,2022
bf_13,11822007249,38.0400362331759,0,2025,2022
bf_13,11863319656,984.6220061490233,0,2025,2022
bf_13,11863319657,981.0005533668044,0,2025,2022
bf_13,11867232197,25.59370765089028,0,2025,2022
bf_13,11881952765,600.0102861655427,0,2025,2022
bf_13,11881952766,603.2483034216366,0,2025,2022
bf_13,11935583183,890.4502160606432,0,2025,2022
bf_13,12055516440,474.87438719725725,0,2025,2022
bf_13,12063778170,775.152954978652,0,2025,2022
bf_13,12070491257,409.0990801260522,0,2025,2022
bf_13,12087860867,103.30857426932474,0,2025,2022
bf_13,12090431338,528.6549909331969,0,2025,2022
bf_13,12139690201,309.7678839781357,0,2025,2022
bf_13,12139770101,331.4495342653669,0,2025,2022
bf_13,12182682002,426.39457293495093,0,2025,2022
bf_13,12182682101,522.1380892237516,0,2025,2022
bf_13,12197863708,810.9356692092537,0,2025,2022
bf_13,12200314988,536.7066926886803,0,2025,2022
bf_13,12217027067,624.6098973988611,0,2025,2022
bf_13,12231120001,932.6605409564602,0,2025,2022
bf_13,12231566013,939.88268430281,0,2025,2022
bf_13,12241768781,270.9132802351078,0,2025,2022
bf_13,12241802441,660.6043822102937,0,2025,2022
bf_13,12241802445,643.4246703916181,0,2025,2022
bf_13,12303045947,5.231627563956048,0,2025,2022
bf_13,12303107963,117.13433996283095,0,2025,2022
bf_13,12303107964,117.90737291610763,0,2025,2022
bf_13,12303107981,149.52017960856372,0,2025,2022
bf_13,12303136326,151.03484842876492,0,2025,2022
bf_13,12303136327,154.79966936090085,0,2025,2022
bf_13,12303136339,81.06622368826338,0,2025,2022
bf_13,12304866742,73.14356632248032,0,2025,2022
bf_13,12304866749,109.19594232280883,0,2025,2022
bf_13,12307496683,968.8162113449545,0,2025,2022
bf_13,12309645747,62.428405736001686,0,2025,2022
bf_13,12318710801,880.0812905344479,0,2025,2022
bf_13,12320984457,756.4048410817851,0,2025,2022
bf_13,12321473071,34.56741326748756,0,2025,2022
bf_13,12363282870,517.1401524281446,0,2025,2022
bf_13,12367062060,464.6175636723876,0,2025,2022
bf_13,12430779660,449.81025705625024,0,2025,2022
bf_13,12433338343,852.0624599787175,0,2025,2022
bf_13,12463623321,517.0588930455885,0,2025,2022
bf_13,12549611916,563.1651531188074,0,2025,2022
bf_13,12549611925,512.4363055670102,0,2025,2022
bf_13,12550177541,235.51412591028426,0,2025,2022
bf_13,12613642893,644.4646897806626,0,2025,2022
bf_13,12677344689,456.0887587392442,0,2025,2022
bf_13,12703741396,627.8647103646234,0,2025,2022
bf_13,12703741398,647.0770716595346,0,2025,2022
bf_13,12703741399,622.7555529970173,0,2025,2022
bf_13,12755524991,121.72494183117084,0,2025,2022
bf_13,12761734150,152.6876569672433,0,2025,2022
bf_13,12813050613,533.188778815737,0,2025,2022
bf_13,12813050614,526.8426890417833,0,2025,2022
bf_13,12813050615,522.4106775186941,0,2025,2022
bf_13,12813050616,514.1616799362332,0,2025,2022
bf_13,12813050618,508.2347781254192,0,2025,2022
bf_13,12813050619,497.79077685421953,0,2025,2022
bf_13,12813050620,497.7343210126983,0,2025,2022
bf_13,12813050621,493.7973774069013,0,2025,2022
bf_13,12813050627,509.6171200969861,0,2025,2022
bf_13,12813050628,522.9874661911757,0,2025,2022
bf_13,12840280696,785.7838944701708,0,2025,2022
bf_13,12840334340,778.7607143782086,0,2025,2022
bf_13,12871106921,295.06894687801406,0,2025,2022
bf_13,12871674416,219.49165813304768,0,2025,2022
bf_13,12874157171,162.14800102444894,0,2025,2022
bf_13,12908193243,502.6713207893655,0,2025,2022
bf_13,12908399993,888.7475506374317,0,2025,2022
bf_13,12945566378,891.0671045586812,0,2025,2022
bf_13,12955016763,79.39001768596547,0,2025,2022
bf_13,12978674272,501.4959962935315,0,2025,2022
bf_13,12992271579,154.5363184770143,0,2025,2022
bf_13,5215272,128.15502305741305,0,2014,2022
bf_13,8094730,369.8876732546347,0,2014,2022
bf_13,8094731,311.04390599020746,0,2014,2022
bf_13,8094733,416.1634641243016,0,2014,2022
bf_13,22566110,784.9802303124992,0,2014,2022
bf_13,33480083,247.06684443850915,0,2014,2022
bf_13,33823279,194.80725272856017,0,2014,2022
bf_13,43285215,739.450596531375,0,2014,2022
bf_13,43285217,822.086017737555,0,2014,2022
bf_13,60799783,696.7079324252494,0,2014,2022
bf_13,60802739,146.74539793108076,0,2014,2022
bf_13,60803297,155.57033287874955,0,2014,2022
bf_13,60803397,708.2337154570367,0,2014,2022
bf_13,60803964,799.9111706647976,0,2014,2022
bf_13,60804453,177.80421848776197,0,2014,2022
bf_13,60804920,490.7790471102691,0,2014,2022
bf_13,60804965,726.2494453981751,0,2014,2022
bf_13,60805420,639.1689047276616,0,2014,2022
bf_13,77991947,825.1076880433212,0,2014,2022
bf_13,77991961,954.7538265361892,0,2014,2022
bf_13,77991991,867.7773093212926,0,2014,2022
bf_13,78068221,815.4437378511598,0,2014,2022
bf_13,78068405,983.7425219070153,0,2014,2022
bf_13,171196272,955.1402309878728,0,2014,2022
bf_13,222687462,310.4147264438315,0,2014,2022
bf_13,223337496,108.61111571794495,0,2014,2022
bf_13,239475692,294.76087739424025,0,2014,2022
bf_13,3281205,522.7763375017994,0,2014,2022
bf_13,34149287,979.6597378472761,0,2014,2022
bf_13,54677376,416.334052349651,0,2014,2022
bf_13,206128237,387.2252041467281,0,2014,2022
bf_13,241457209,208.37822786977665,0,2014,2022
bf_13,241881985,453.42640010516453,0,2014,2022
bf_13,243839681,347.4097956926541,0,2014,2022
bf_13,243846693,819.1270801064159,0,2014,2022
bf_13,252361513,918.9445447372926,0,2014,2022
bf_13,252361514,122.77820589213101,0,2014,2022
bf_13,259290444,701.8047201840737,0,2014,2022
bf_13,276483127,325.1471188657349,0,2014,2022
bf_13,286397193,864.3788080197455,0,2014,2022
bf_13,288927587,959.6858719748622,0,2014,2022
bf_13,288927615,475.49017950305586,0,2014,2022
bf_13,288927882,465.2730625736497,0,2014,2022
bf_13,288927995,567.8985854864477,0,2014,2022
bf_13,288928338,678.5254696418415,0,2014,2022
bf_13,288929803,672.997586723487,0,2014,2022
bf_13,288929812,893.3494174231329,0,2014,2022
bf_13,289342219,579.2384716182717,0,2014,2022
bf_13,289342231,605.186373507711,0,2014,2022
bf_13,289342446,622.6052416925739,0,2014,2022
bf_13,289342538,789.448081494307,0,2014,2022
bf_13,289342798,972.519465806139,0,2014,2022
bf_13,297871264,555.9829860359145,0,2014,2022
bf_13,320359787,856.1602618366816,0,2014,2022
bf_13,320360815,814.0854402688128,0,2014,2022
bf_13,320361995,952.7178795423955,0,2014,2022
bf_13,320363024,793.9562291690271,0,2014,2022
bf_13,320371207,477.2544004772929,0,2014,2022
bf_13,322922956,681.1419864991159,0,2014,2022
bf_13,322936960,853.8821665693587,0,2014,2022
bf_13,339618658,360.65829201324544,0,2014,2022
bf_13,346667263,940.2618329010645,0,2014,2022
bf_13,346667879,977.709409407534,0,2014,2022
bf_13,358304054,61.52758909305656,0,2014,2022
bf_13,376847813,615.4395073784221,0,2014,2022
bf_13,376847827,654.3690367540607,0,2014,2022
bf_13,378353984,946.7128153185498,0,2014,2022
bf_13,429464095,387.0527455457987,0,2014,2022
bf_13,429466235,641.3704794644154,0,2014,2022
bf_13,431620242,796.7645935310604,0,2014,2022
bf_13,431620243,693.2349029633701,0,2014,2022
bf_13,431620457,275.2659135931731,0,2014,2022
bf_13,431706465,425.6030766130906,0,2014,2022
bf_13,431760212,796.4435041501123,0,2014,2022
bf_13,432351479,934.6065982311335,0,2014,2022
bf_13,432351482,441.8135431510006,0,2014,2022
bf_13,432351486,388.64572570711493,0,2014,2022
bf_13,432351487,330.5731057065506,0,2014,2022
bf_13,432361262,402.72736409642533,0,2014,2022
bf_13,432361263,367.9048645589347,0,2014,2022
bf_13,432361265,429.60333847791526,0,2014,2022
bf_13,432361267,447.04966076420294,0,2014,2022
bf_13,432361268,482.0973357392511,0,2014,2022
bf_13,432361269,504.606175953386,0,2014,2022
bf_13,432363205,902.6175493996296,0,2014,2022
bf_13,432595772,499.01307452156647,0,2014,2022
bf_13,432595773,787.5085395865991,0,2014,2022
bf_13,439183271,550.0997365422768,0,2014,2022
bf_13,440671191,297.0989777316493,0,2014,2022
bf_13,441174674,652.585158482703,0,2014,2022
bf_13,443000725,831.2454952588187,0,2014,2022
bf_13,452628732,891.1126817851294,0,2014,2022
bf_13,452628734,913.4954610781085,0,2014,2022
bf_13,463166963,632.8709360811021,0,2014,2022
bf_13,463167303,545.9082413070165,0,2014,2022
bf_13,463169876,822.6182429881296,0,2014,2022
bf_13,463169879,661.7045016774697,0,2014,2022
bf_13,464473733,810.2623915464146,0,2014,2022
bf_13,464473750,915.4799257450397,0,2014,2022
bf_13,464682798,212.7550475382205,0,2014,2022
bf_13,474976132,707.1592174647594,0,2014,2022
bf_13,482861464,786.7157211086982,0,2014,2022
bf_13,565187163,394.93606125582517,0,2014,2022
bf_13,569065974,302.2312996075279,0,2014,2022
bf_13,634248864,319.40901363608174,0,2014,2022
bf_13,712878874,56.366403967137224,0,2014,2022
bf_13,712878875,183.89777031634796,0,2014,2022
bf_13,712878880,54.64598917768201,0,2014,2022
bf_13,712878884,132.3938356906455,0,2014,2022
bf_13,771518866,395.69086448974997,0,2014,2022
bf_13,800512879,537.3006810810142,0,2014,2022
bf_13,800512881,630.3072183603781,0,2014,2022
bf_13,800512893,645.8859863344413,0,2014,2022
bf_13,828962744,881.1840022563173,0,2014,2022
bf_13,836247229,959.160874993452,0,2014,2022
bf_13,921298583,111.32202817289803,0,2014,2022
bf_13,921298584,70.85381311907231,0,2014,2022
bf_13,964713314,950.35539352985,0,2014,2022
bf_13,1088520284,583.7366724875925,0,2014,2022
bf_13,1104420896,847.3607156931689,0,2014,2022
bf_13,1172560216,241.18742253062584,0,2014,2022
bf_13,1183552687,151.3712134595499,0,2014,2022
bf_13,1185992368,745.9430428994165,0,2014,2022
bf_13,1185992371,725.238948804538,0,2014,2022
bf_13,1185992373,738.0070857762978,0,2014,2022
bf_13,1297464032,231.47608317106588,0,2014,2022
bf_13,1297471073,302.891722845917,0,2014,2022
bf_13,1297480015,258.074165089994,0,2014,2022
bf_13,1298209921,195.29123189492,0,2014,2022
bf_13,1518730824,764.0565777836722,0,2014,2022
bf_13,1518730825,627.5881922666381,0,2014,2022
bf_13,1524398239,226.6352791244854,0,2014,2022
bf_13,1533196560,316.53889834120724,0,2014,2022
bf_13,1548467167,936.2259539242386,0,2014,2022
bf_13,1572195113,225.39475661751703,0,2014,2022
bf_13,1588513160,655.9872977554263,0,2014,2022
bf_13,1674469850,232.19803762136306,0,2014,2022
bf_13,1687407501,547.1645210871001,0,2014,2022
bf_13,1694494670,944.2013807666486,0,2014,2022
bf_13,1702971404,166.41313757589853,0,2014,2022
bf_13,1707347062,843.9975286077638,0,2014,2022
bf_13,1707347128,817.0312162823134,0,2014,2022
bf_13,1707347621,618.0749088595622,0,2014,2022
bf_13,1719591049,640.8470606083251,0,2014,2022
bf_13,1728655549,219.27094307722817,0,2014,2022
bf_13,1753092203,312.4463302969455,0,2014,2022
bf_13,1753092207,711.3070821148339,0,2014,2022
bf_13,1777262095,68.55024687240099,0,2014,2022
bf_13,1777262100,36.68645323386603,0,2014,2022
bf_13,1777265538,24.81767547955267,0,2014,2022
bf_13,1781348896,739.8902835571904,0,2014,2022
bf_13,1781350236,610.4704737219519,0,2014,2022
bf_13,1783975918,913.7436960351897,0,2014,2022
bf_13,1789051543,792.8200102008076,0,2014,2022
bf_13,1789051560,590.0838661550926,0,2014,2022
bf_13,1790185475,139.32164809124058,0,2014,2022
bf_13,1804796977,582.5698688910495,0,2014,2022
bf_13,1815673073,239.17797203651776,0,2014,2022
bf_13,1815673076,438.79281252028846,0,2014,2022
bf_13,1818889946,743.2963645406012,0,2014,2022
bf_13,1822633320,944.1073888459483,0,2014,2022
bf_13,1860297570,955.4520341857847,0,2014,2022
bf_13,1923942789,320.1129447770063,0,2014,2022
bf_13,1923942791,249.20742991478255,0,2014,2022
bf_13,1934855941,861.4358691710763,0,2014,2022
bf_13,1945077441,910.2164914639245,0,2014,2022
bf_13,1949236326,928.7000669699634,0,2014,2022
bf_13,1953366496,719.4245550913286,0,2014,2022
bf_13,1969489247,598.8398471869629,0,2014,2022
bf_13,1970366709,491.7170198276467,0,2014,2022
bf_13,1990889937,921.3917723203666,0,2014,2022
bf_13,2017014739,946.2508101912443,0,2014,2022
bf_13,2018403539,863.6710580727878,0,2014,2022
bf_13,2027100251,542.6389307854399,0,2014,2022
bf_13,2048756129,363.2842233884649,0,2014,2022
bf_13,2048756131,305.6719355543632,0,2014,2022
bf_13,2048756132,500.5111720200106,0,2014,2022
bf_13,2060492509,811.5581065092821,0,2014,2022
bf_13,2108892445,88.21168971132798,0,2014,2022
bf_13,2119522947,868.6279105292691,0,2014,2022
bf_13,2121090548,403.65196668804134,0,2014,2022
bf_13,2126818811,852.2864193715287,0,2014,2022
bf_13,2126837144,292.5671629236719,0,2014,2022
bf_13,2140610132,859.6466677952778,0,2014,2022
bf_13,2192633970,756.5082573172322,0,2014,2022
bf_13,2192633976,750.2193013894964,0,2014,2022
bf_13,2203667835,514.9133783353651,0,2014,2022
bf_13,2216462022,557.0096910043014,0,2014,2022
bf_13,2251240148,215.54837744601363,0,2014,2022
bf_13,2261925810,707.9480862279797,0,2014,2022
bf_13,2261926049,516.9777253019699,0,2014,2022
bf_13,2261926062,373.9403414583572,0,2014,2022
bf_13,2270496547,142.12003735101678,0,2014,2022
bf_13,2278347635,705.4134679740533,0,2014,2022
bf_13,2278347639,715.8640309971914,0,2014,2022
bf_13,2282981526,194.83404969382556,0,2014,2022
bf_13,2298640440,897.6052041163366,0,2014,2022
bf_13,2298640441,365.85078559522384,0,2014,2022
bf_13,2311111826,996.9177382212799,0,2014,2022
bf_13,2311111828,254.87359815278074,0,2014,2022
bf_13,2311111838,204.22418427927028,0,2014,2022
bf_13,2320842072,900.5532524449218,0,2014,2022
bf_13,2322436358,269.6849629618948,0,2014,2022
bf_13,2322436359,248.8619364843633,0,2014,2022
bf_13,2322436360,199.28955488348794,0,2014,2022
bf_13,2322436635,307.0573022903625,0,2014,2022
bf_13,2339806114,920.5019054225187,0,2014,2022
bf_13,2342373352,316.68815165641,0,2014,2022
bf_13,2361884310,754.3451206530343,0,2014,2022
bf_13,2377072717,564.5830037829696,0,2014,2022
bf_13,2377075166,663.2626141456113,0,2014,2022
bf_13,2377267197,620.9792789625086,0,2014,2022
bf_13,2377274679,583.8900945166,0,2014,2022
bf_13,2377274680,560.7263310396421,0,2014,2022
bf_13,2377280507,570.4059617662194,0,2014,2022
bf_13,2378470575,389.72880127008204,0,2014,2022
bf_13,2380425430,248.33406944864123,0,2014,2022
bf_13,2420468887,927.5143841428114,0,2014,2022
bf_13,2440590173,774.684560335961,0,2014,2022
bf_13,2440590179,462.61895709022815,0,2014,2022
bf_13,2456142489,767.5602960733734,0,2014,2022
bf_13,2469325034,654.2810132633062,0,2014,2022
bf_13,2469325038,699.4625535874072,0,2014,2022
bf_13,2472493812,242.86514988664166,0,2014,2022
bf_13,2472502378,540.9569773567436,0,2014,2022
bf_13,2473285836,795.5558548006007,0,2014,2022
bf_13,2484074141,139.62897301076106,0,2014,2022
bf_13,2484074143,131.3576680950679,0,2014,2022
bf_13,2484074163,139.6795976512249,0,2014,2022
bf_13,2491474709,976.6856670237986,0,2014,2022
bf_13,2491474710,948.2821701234594,0,2014,2022
bf_13,2491474711,991.2120650210393,0,2014,2022
bf_13,2491474716,964.3902493362078,0,2014,2022
bf_13,2497055147,925.9483058095186,0,2014,2022
bf_13,2499034505,872.1147462941283,0,2014,2022
bf_13,2507260508,927.841296434278,0,2014,2022
bf_13,2547859793,229.63006666736365,0,2014,2022
bf_13,2547859799,287.54365147922715,0,2014,2022
bf_13,2547859810,261.9411705852713,0,2014,2022
bf_13,2548139570,540.9051763099371,0,2014,2022
bf_13,2548139576,630.2238653625253,0,2014,2022
bf_13,2548139577,350.44487945793753,0,2014,2022
bf_13,2548139579,360.2108333084596,0,2014,2022
bf_13,2548139698,386.6936900935483,0,2014,2022
bf_13,2564731140,695.9543515498613,0,2014,2022
bf_13,2567013748,709.1993143046243,0,2014,2022
bf_13,22566110,784.8371242932443,0,2018,2022
bf_13,33480083,247.06684443850915,0,2018,2022
bf_13,33823279,187.8620582480157,0,2018,2022
bf_13,43285215,739.450596531375,0,2018,2022
bf_13,43285217,822.086017737555,0,2018,2022
bf_13,60799632,217.8050691832001,0,2018,2022
bf_13,60799770,734.215918674198,0,2018,2022
bf_13,60799783,696.7079324252494,0,2018,2022
bf_13,60799844,706.9745137081644,0,2018,2022
bf_13,60800259,214.68279059557238,0,2018,2022
bf_13,60802739,146.7455148866075,0,2018,2022
bf_13,60803397,708.2337154570367,0,2018,2022
bf_13,60803964,799.9111706647976,0,2018,2022
bf_13,60804453,177.80421848776197,0,2018,2022
bf_13,60804512,142.49259824038197,0,2018,2022
bf_13,60804920,490.06586474585043,0,2018,2022
bf_13,60804965,726.2494453981751,0,2018,2022
bf_13,60805174,82.72089478107777,0,2018,2022
bf_13,60805420,639.2310311657499,0,2018,2022
bf_13,60805688,956.154283295257,0,2018,2022
bf_13,61396750,635.4609829627299,0,2018,2022
bf_13,78068221,815.4437378511598,0,2018,2022
bf_13,78068405,983.7425219070153,0,2018,2022
bf_13,78068868,557.6776804998792,0,2018,2022
bf_13,171196272,955.1402309878728,0,2018,2022
bf_13,239475692,294.76789052810335,0,2018,2022
bf_13,3281205,522.7763666725156,0,2018,2022
bf_13,285334057,868.5974253803336,0,2018,2022
bf_13,285334058,982.4034701002012,0,2018,2022
bf_13,289933750,235.70558555200137,0,2018,2022
bf_13,289933751,89.18100357787522,0,2018,2022
bf_13,289933756,333.5400820469555,0,2018,2022
bf_13,413127824,26.003887523964796,0,2018,2022
bf_13,465919311,293.11277790393615,0,2018,2022
bf_13,34149287,979.6597378472761,0,2018,2022
bf_13,206128237,384.83649085756264,0,2018,2022
bf_13,241881985,453.42640010516453,0,2018,2022
bf_13,243839681,347.4097956926541,0,2018,2022
bf_13,243844685,163.1511781752019,0,2018,2022
bf_13,243846693,819.1270801064159,0,2018,2022
